WD08CD,WD08NM,REGD08CD,REGD08NM,PAR08CD,PAR08NM
13UHHF,Northwich Winnington,347,Cheshire,,
13UHHG,Northwich Witton,347,Cheshire,,
13UHHH,Rudheath & South Witton,347,Cheshire,,
13UHHJ,Seven Oaks & Marston,347,Cheshire,,
13UHHK,Shakerley,347,Cheshire,,
13UHHL,Tarporley & Oulton,347,Cheshire,,
13UHHM,Weaverham,347,Cheshire,,
13UHHN,Winsford Dene,347,Cheshire,,
13UHHP,Winsford Gravel,347,Cheshire,,
13UHHQ,Winsford Over,347,Cheshire,,
13UHHR,Winsford Swanlow,347,Cheshire,,
13UHHS,Winsford Verdin,347,Cheshire,,
13UHHT,Winsford Wharton,347,Cheshire,,
15UBGH,Callington,371,Cornwall,,
15UBGJ,Calstock,371,Cornwall,,
15UBGK,Deviock and Sheviock,371,Cornwall,,
15UBGL,Dobwalls and District,371,Cornwall,,
15UBGM,"Duloe, Lansallos and Pelynt",371,Cornwall,,
15UBGN,Landrake and St Dominick,371,Cornwall,,
15UBGP,Lanteglos and St Veep,371,Cornwall,,
15UBGQ,Liskeard North,371,Cornwall,,
15UBGR,Liskeard South,371,Cornwall,,
15UBGS,Looe and St Martin,371,Cornwall,,
15UBGT,Lynher,371,Cornwall,,
15UBGU,Menheniot and St Ive,371,Cornwall,,
15UBGW,Millbrook,371,Cornwall,,
15UBGX,Rame Peninsula,371,Cornwall,,
15UBGY,St Cleer and St Neot,371,Cornwall,,
15UBGZ,St Germans,371,Cornwall,,
15UBHA,Saltash Burraton,371,Cornwall,,
15UBHB,Saltash Essa,371,Cornwall,,
15UBHC,Saltash Pill,371,Cornwall,,
15UBHD,Saltash St Stephens,371,Cornwall,,
15UBHE,Torpoint East,371,Cornwall,,
15UBHF,Torpoint West,371,Cornwall,,
15UCFX,Arwenack,371,Cornwall,,
15UCFY,Boscawen,371,Cornwall,,
15UCFZ,Boslowick,371,Cornwall,,
15UCGA,Carland,371,Cornwall,,
15UCGB,Feock and Kea,371,Cornwall,,
15UCGC,Kenwyn and Chacewater,371,Cornwall,,
15UCGD,Moresk,371,Cornwall,,
15UCGE,Mount Hawke,371,Cornwall,,
15UCGF,Mylor,371,Cornwall,,
15UCGG,Newlyn and Goonhavern,371,Cornwall,,
15UCGH,Penryn,371,Cornwall,,
15UCGJ,Penwerris,371,Cornwall,,
15UCGK,Perranporth,371,Cornwall,,
15UCGL,Probus,371,Cornwall,,
15UCGM,Roseland,371,Cornwall,,
15UCGN,St Agnes,371,Cornwall,,
15UCGP,Tregolls,371,Cornwall,,
15UCGQ,Trehaverne and Gloweth,371,Cornwall,,
15UCGR,Trescobeas,371,Cornwall,,
15UDFZ,Breage and Crowan,371,Cornwall,,
15UDGA,Camborne North,371,Cornwall,,
15UDGB,Camborne South,371,Cornwall,,
15UDGC,Camborne West,371,Cornwall,,
15UDGD,"Constantine, Gweek and Mawnan",371,Cornwall,,
15UDGE,Grade-Ruan and Landewednack,371,Cornwall,,
15UDGF,Helston North,371,Cornwall,,
15UDGG,Helston South,371,Cornwall,,
15UDGH,Illogan North,371,Cornwall,,
15UDGJ,Illogan South,371,Cornwall,,
15UDGK,Mabe and Budock,371,Cornwall,,
15UDGL,Meneage,371,Cornwall,,
15UDGM,Mullion,371,Cornwall,,
15UDGN,Porthleven and Sithney,371,Cornwall,,
15UDGP,Redruth North,371,Cornwall,,
15UDGQ,Redruth South,371,Cornwall,,
15UDGR,"St Day, Lanner and Carharrack",371,Cornwall,,
15UDGS,St Keverne,371,Cornwall,,
15UDGT,Stithians,371,Cornwall,,
15UDGU,Wendron,371,Cornwall,,
15UEGE,Allan,371,Cornwall,,
15UEGF,Altarnun,371,Cornwall,,
15UEGG,Blisland and St Breward,371,Cornwall,,
15UEGH,Bodmin St Mary's,371,Cornwall,,
15UEGJ,Bodmin St Petroc,371,Cornwall,,
15UEGK,Bude,371,Cornwall,,
15UEGL,Camelford,371,Cornwall,,
15UEGM,Camelot,371,Cornwall,,
15UEGN,Grenville,371,Cornwall,,
15UEGP,Lanivet,371,Cornwall,,
15UEGQ,Launceston,371,Cornwall,,
15UEGR,Marhamchurch,371,Cornwall,,
15UEGS,North Petherwin,371,Cornwall,,
15UEGT,Padstow and District,371,Cornwall,,
15UEGU,Poughill and Stratton,371,Cornwall,,
15UEGW,St Endellion and St Kew,371,Cornwall,,
15UEGX,St Minver,371,Cornwall,,
15UEGY,South Petherwin,371,Cornwall,,
15UEGZ,Stokeclimsland,371,Cornwall,,
15UEHA,Tremaine,371,Cornwall,,
15UEHB,Valency,371,Cornwall,,
15UEHC,Wadebridge,371,Cornwall,,
15UEHD,Week St Mary and Whitstone,371,Cornwall,,
15UFFS,Goldsithney,371,Cornwall,,
15UFFT,Gulval and Heamoor,371,Cornwall,,
15UFFU,"Gwinear, Gwithian and Hayle East",371,Cornwall,,
15UFFW,Hayle North,371,Cornwall,,
15UFFX,Hayle South,371,Cornwall,,
15UFFY,Lelant and Carbis Bay,371,Cornwall,,
15UFFZ,Ludgvan and Towednack,371,Cornwall,,
15UFGA,Madron and Zennor,371,Cornwall,,
15UFGB,Marazion and Perranuthnoe,371,Cornwall,,
15UFGC,"Morvah, Pendeen and St Just",371,Cornwall,,
15UFGD,Penzance Central,371,Cornwall,,
15UFGE,Penzance East,371,Cornwall,,
15UFGF,Penzance Promenade,371,Cornwall,,
15UFGG,Penzance South,371,Cornwall,,
15UFGH,St Buryan,371,Cornwall,,
15UFGJ,St Erth and St Hilary,371,Cornwall,,
15UFGK,St Ives North,371,Cornwall,,
15UFGL,St Ives South,371,Cornwall,,
15UGFU,Bethel,371,Cornwall,,
15UGFW,Crinnis,371,Cornwall,,
15UGFX,Edgcumbe North,371,Cornwall,,
15UGFY,Edgcumbe South,371,Cornwall,,
15UGFZ,Fowey and Tywardreath,371,Cornwall,,
15UGGA,Gannel,371,Cornwall,,
15UGGB,Gover,371,Cornwall,,
15UGGC,Lostwithiel,371,Cornwall,,
15UGGD,Mevagissey,371,Cornwall,,
15UGGE,Mount Charles,371,Cornwall,,
15UGGF,Poltair,371,Cornwall,,
15UGGG,Rialton,371,Cornwall,,
15UGGH,Rock,371,Cornwall,,
15UGGJ,St Blaise,371,Cornwall,,
15UGGK,St Columb,371,Cornwall,,
15UGGL,St Enoder,371,Cornwall,,
15UGGM,St Ewe,371,Cornwall,,
15UGGN,St Stephen,371,Cornwall,,
15UGGP,Treverbyn,371,Cornwall,,
15UHFA,Bryher,360,Isles of Scilly,,
15UHFB,St. Agnes,360,Isles of Scilly,,
15UHFC,St. Martin's,360,Isles of Scilly,,
15UHFD,St. Mary's,360,Isles of Scilly,,
15UHFE,Tresco,360,Isles of Scilly,,
16UBGM,All Saints,376,Cockermouth,,
16UBGN,Aspatria,386,Wigton,,
16UBGP,Boltons,376,Cockermouth,16UB006,Bassenthwaite
16UBGP,Boltons,376,Cockermouth,16UB007,Bewaldeth and Snittlegarth
16UBGP,Boltons,376,Cockermouth,16UB054,Underskiddaw
16UBGP,Boltons,386,Wigton,16UB011,Boltons
16UBGP,Boltons,386,Wigton,16UB037,Ireby and Uldale
16UBGQ,Broughton St Bridget's,376,Cockermouth,,
16UBGR,Christchurch,376,Cockermouth,,
16UBGS,Clifton,376,Cockermouth,,
16UBGT,Crummock,376,Cockermouth,,
16UBGU,Dalton,376,Cockermouth,,
16UBGW,Derwent Valley,376,Cockermouth,,
16UBGX,Ellen,376,Cockermouth,,
16UBGY,Ellenborough,376,Cockermouth,,
16UBGZ,Ewanrigg,376,Cockermouth,,
16UBHA,Flimby,376,Cockermouth,,
16UBHB,Harrington,376,Cockermouth,,
16UBHC,Holme,386,Wigton,,
16UBHD,Keswick,376,Cockermouth,,
16UBHE,Marsh,386,Wigton,,
16UBHF,Moorclose,376,Cockermouth,,
16UBHG,Moss Bay,376,Cockermouth,,
16UBHH,Netherhall,376,Cockermouth,,
16UBHJ,St John's,376,Cockermouth,,
16UBHK,St Michael's,376,Cockermouth,,
16UBHL,Seaton,376,Cockermouth,,
16UBHM,Silloth,386,Wigton,,
16UBHN,Solway,386,Wigton,,
16UBHP,Stainburn,376,Cockermouth,,
16UBHQ,Wampool,386,Wigton,,
16UBHR,Warnell,386,Wigton,,
16UBHS,Waver,386,Wigton,,
16UBHT,Wharrels,386,Wigton,,
16UBHU,Wigton,386,Wigton,,
16UCGD,Barrow Island,373,Barrow-in-Furness,,
16UCGE,Central,373,Barrow-in-Furness,,
16UCGF,Dalton North,373,Barrow-in-Furness,,
16UCGG,Dalton South,373,Barrow-in-Furness,,
16UCGH,Hawcoat,373,Barrow-in-Furness,,
16UCGJ,Hindpool,373,Barrow-in-Furness,,
16UCGK,Newbarns,373,Barrow-in-Furness,,
16UCGL,Ormsgill,373,Barrow-in-Furness,,
16UCGM,Parkside,373,Barrow-in-Furness,,
16UCGN,Risedale,373,Barrow-in-Furness,,
16UCGP,Roosecote,373,Barrow-in-Furness,,
16UCGQ,Walney North,373,Barrow-in-Furness,,
16UCGR,Walney South,373,Barrow-in-Furness,,
16UDGA,Belah,375,Carlisle,,
16UDGB,Belle Vue,375,Carlisle,,
16UDGC,Botcherby,375,Carlisle,,
16UDGD,Brampton,375,Carlisle,,
16UDGE,Burgh,375,Carlisle,,
16UDGF,Castle,375,Carlisle,,
16UDGG,Currock,375,Carlisle,,
16UDGH,Dalston,375,Carlisle,,
16UDGJ,Denton Holme,375,Carlisle,,
16UDGK,Great Corby and Geltsdale,375,Carlisle,,
16UDGL,Harraby,375,Carlisle,,
16UDGM,Hayton,375,Carlisle,,
16UDGN,Irthing,375,Carlisle,,
16UDGP,Longtown & Rockcliffe,375,Carlisle,,
16UDGQ,Lyne,375,Carlisle,,
16UDGR,Morton,375,Carlisle,,
16UDGS,St Aidans,375,Carlisle,,
16UDGT,Stanwix Rural,375,Carlisle,,
16UDGU,Stanwix Urban,375,Carlisle,,
16UDGW,Upperby,375,Carlisle,,
16UDGX,Wetheral,375,Carlisle,,
16UDGY,Yewdale,375,Carlisle,,
16UEGD,Arlecdon,385,Whitehaven,,
16UEGE,Beckermet,385,Whitehaven,,
16UEGF,Bootle,379,Millom,16UE002,Bootle
16UEGF,Bootle,379,Millom,16UE027,Waberthwaite
16UEGF,Bootle,385,Whitehaven,16UE018,Muncaster
16UEGG,Bransty,385,Whitehaven,,
16UEGH,Cleator Moor North,385,Whitehaven,,
16UEGJ,Cleator Moor South,385,Whitehaven,,
16UEGK,Distington,385,Whitehaven,,
16UEGL,Egremont North,385,Whitehaven,,
16UEGM,Egremont South,385,Whitehaven,,
16UEGN,Ennerdale,385,Whitehaven,,
16UEGP,Frizington,385,Whitehaven,,
16UEGQ,Gosforth,385,Whitehaven,,
16UEGR,Harbour,385,Whitehaven,,
16UEGS,Haverigg,379,Millom,,
16UEGT,Hensingham,385,Whitehaven,,
16UEGU,Hillcrest,385,Whitehaven,,
16UEGW,Holborn Hill,379,Millom,,
16UEGX,Kells,385,Whitehaven,,
16UEGY,Millom Without,379,Millom,,
16UEGZ,Mirehouse,385,Whitehaven,,
16UEHA,Moresby,385,Whitehaven,,
16UEHB,Newtown,379,Millom,,
16UEHC,St Bees,385,Whitehaven,,
16UEHD,Sandwith,385,Whitehaven,,
16UEHE,Seascale,385,Whitehaven,,
16UFGF,Alston Moor,380,Penrith,,
16UFGG,Appleby (Appleby),380,Penrith,,
16UFGH,Appleby (Bongate),380,Penrith,,
16UFGJ,Askham,380,Penrith,,
16UFGK,Brough,380,Penrith,,
16UFGL,Crosby Ravensworth,380,Penrith,,
16UFGM,Dacre,380,Penrith,,
16UFGN,Eamont,380,Penrith,,
16UFGP,Greystoke,376,Cockermouth,16UF068,Threlkeld
16UFGP,Greystoke,380,Penrith,16UF026,Greystoke
16UFGP,Greystoke,380,Penrith,16UF048,Mungrisdale
16UFGQ,Hartside,380,Penrith,,
16UFGR,Hesket,380,Penrith,,
16UFGS,Kirkby Stephen,380,Penrith,,
16UFGT,Kirkby Thore,380,Penrith,,
16UFGU,Kirkoswald,380,Penrith,,
16UFGW,Langwathby,380,Penrith,,
16UFGX,Lazonby,380,Penrith,,
16UFGY,Long Marton,380,Penrith,,
16UFGZ,Morland,380,Penrith,,
16UFHA,Orton with Tebay,380,Penrith,,
16UFHB,Penrith Carleton,380,Penrith,,
16UFHC,Penrith East,380,Penrith,,
16UFHD,Penrith North,380,Penrith,,
16UFHE,Penrith Pategill,380,Penrith,,
16UFHF,Penrith South,380,Penrith,,
16UFHG,Penrith West,380,Penrith,,
16UFHH,Ravenstonedale,380,Penrith,,
16UFHJ,Shap,380,Penrith,,
16UFHK,Skelton,380,Penrith,,
16UFHL,Ullswater,380,Penrith,,
16UFHM,Warcop,380,Penrith,,
16UGKC,Ambleside and Grasmere,377,Kendal,,
16UGKD,Arnside and Beetham,377,Kendal,,
16UGKE,Broughton,382,Ulverston,,
16UGKF,Burneside,377,Kendal,,
16UGKG,Burton and Holme,377,Kendal,,
16UGKH,Cartmel and Grange West,382,Ulverston,,
16UGKJ,Coniston and Crake Valley,382,Ulverston,,
16UGKK,Crooklands,377,Kendal,,
16UGKL,Grange North,382,Ulverston,,
16UGKM,Grange South,382,Ulverston,,
16UGKN,Hawkshead,382,Ulverston,,
16UGKP,Holker,382,Ulverston,,
16UGKQ,Kendal Castle,377,Kendal,,
16UGKR,Kendal Far Cross,377,Kendal,,
16UGKS,Kendal Fell,377,Kendal,,
16UGKT,Kendal Heron Hill,377,Kendal,,
16UGKU,Kendal Highgate,377,Kendal,,
16UGKW,Kendal Kirkland,377,Kendal,,
16UGKX,Kendal Mintsfeet,377,Kendal,,
16UGKY,Kendal Nether,377,Kendal,,
16UGKZ,Kendal Oxenholme and Natland,377,Kendal,,
16UGLA,Kendal Parks,377,Kendal,,
16UGLB,Kendal Romney,377,Kendal,,
16UGLC,Kendal Stonecross,377,Kendal,,
16UGLD,Kendal Strickland,377,Kendal,,
16UGLE,Kendal Underley,377,Kendal,,
16UGLF,Levens,377,Kendal,,
16UGLG,Low Furness,382,Ulverston,,
16UGLH,Lyth Valley,377,Kendal,16UG073,Underbarrow and Bradleyfield
16UGLH,Lyth Valley,377,Kendal,16UG016,Crosthwaite and Lyth
16UGLH,Lyth Valley,377,Kendal,16UG049,Meathop and Ulpha
16UGLH,Lyth Valley,377,Kendal,16UG079,Witherslack
16UGLH,Lyth Valley,382,Ulverston,16UG074,Upper Allithwaite
16UGLJ,Mid Furness,382,Ulverston,,
16UGLK,Milnthorpe,377,Kendal,,
16UGLL,Sedbergh and Kirkby Lonsdale,377,Kendal,,
16UGLM,Staveley-in-Cartmel,382,Ulverston,,
16UGLN,Staveley-in-Westmorland,377,Kendal,,
16UGLP,Ulverston Central,382,Ulverston,,
16UGLQ,Ulverston East,382,Ulverston,,
16UGLR,Ulverston North,382,Ulverston,,
16UGLS,Ulverston South,382,Ulverston,,
16UGLT,Ulverston Town,382,Ulverston,,
16UGLU,Ulverston West,382,Ulverston,,
16UGLW,Whinfell,377,Kendal,,
16UGLX,Windermere Applethwaite and Troutbeck,377,Kendal,,
16UGLY,Windermere Bowness North,377,Kendal,,
16UGLZ,Windermere Bowness South,377,Kendal,,
16UGMA,Windermere Town,377,Kendal,,
17UBGC,Alfreton,392,Amber Valley,,
17UBGD,Alport,392,Amber Valley,,
17UBGE,Belper Central,392,Amber Valley,,
17UBGF,Belper East,392,Amber Valley,,
17UBGG,Belper North,392,Amber Valley,,
17UBGH,Belper South,392,Amber Valley,,
17UBGJ,Codnor and Waingroves,392,Amber Valley,,
17UBGK,Crich,392,Amber Valley,,
17UBGL,Duffield,392,Amber Valley,,
17UBGM,Heage and Ambergate,392,Amber Valley,,
17UBGN,Heanor and Loscoe,392,Amber Valley,,
17UBGP,Heanor East,392,Amber Valley,,
17UBGQ,Heanor West,392,Amber Valley,,
17UBGR,Ironville and Riddings,392,Amber Valley,,
17UBGS,"Kilburn, Denby and Holbrook",392,Amber Valley,,
17UBGT,Langley Mill and Aldercar,392,Amber Valley,,
17UBGU,Ripley,392,Amber Valley,,
17UBGW,Ripley and Marehay,392,Amber Valley,,
17UBGX,"Shipley Park, Horsley and Horsley Woodhouse",392,Amber Valley,,
17UBGY,Somercotes,392,Amber Valley,,
17UBGZ,South West Parishes,392,Amber Valley,,
17UBHA,Swanwick,392,Amber Valley,,
17UBHB,Wingfield,392,Amber Valley,,
17UCGB,Barlborough,393,Chesterfield,,
17UCGC,Blackwell,393,Chesterfield,,
17UCGD,Bolsover North West,393,Chesterfield,,
17UCGE,Bolsover South,393,Chesterfield,,
17UCGF,Bolsover West,393,Chesterfield,,
17UCGG,Clowne North,393,Chesterfield,,
17UCGH,Clowne South,393,Chesterfield,,
17UCGJ,Elmton-with-Creswell,393,Chesterfield,,
17UCGK,Pinxton,393,Chesterfield,,
17UCGL,Pleasley,393,Chesterfield,,
17UCGM,Scarcliffe,393,Chesterfield,,
17UCGN,Shirebrook East,393,Chesterfield,,
17UCGP,Shirebrook Langwith,393,Chesterfield,,
17UCGQ,Shirebrook North West,393,Chesterfield,,
17UCGR,Shirebrook South East,393,Chesterfield,,
17UCGS,Shirebrook South West,393,Chesterfield,,
17UCGT,South Normanton East,393,Chesterfield,,
17UCGU,South Normanton West,393,Chesterfield,,
17UCGW,Tibshelf,393,Chesterfield,,
17UCGX,Whitwell,393,Chesterfield,,
17UDFX,Barrow Hill and New Whittington,393,Chesterfield,,
17UDFY,Brimington North,393,Chesterfield,,
17UDFZ,Brimington South,393,Chesterfield,,
17UDGA,Brockwell,393,Chesterfield,,
17UDGB,Dunston,393,Chesterfield,,
17UDGC,Hasland,393,Chesterfield,,
17UDGD,Hollingwood and Inkersall,393,Chesterfield,,
17UDGE,Holmebrook,393,Chesterfield,,
17UDGF,Linacre,393,Chesterfield,,
17UDGG,Loundsley Green,393,Chesterfield,,
17UDGH,Lowgates and Woodthorpe,393,Chesterfield,,
17UDGJ,Middlecroft and Poolsbrook,393,Chesterfield,,
17UDGK,Moor,393,Chesterfield,,
17UDGL,Old Whittington,393,Chesterfield,,
17UDGM,Rother,393,Chesterfield,,
17UDGN,St Helen's,393,Chesterfield,,
17UDGP,St Leonard's,393,Chesterfield,,
17UDGQ,Walton,393,Chesterfield,,
17UDGR,West,393,Chesterfield,,
17UFGC,Ashbourne North,390,Ashbourne,,
17UFGD,Ashbourne South,390,Ashbourne,,
17UFGE,Bakewell,391,Bakewell,,
17UFGF,Bradwell,391,Bakewell,,
17UFGG,Brailsford,390,Ashbourne,,
17UFGH,Calver,391,Bakewell,,
17UFGJ,Carsington Water,390,Ashbourne,17UF006,Atlow
17UFGJ,Carsington Water,390,Ashbourne,17UF008,Ballidon
17UFGJ,Carsington Water,390,Ashbourne,17UF016,Bradbourne
17UFGJ,Carsington Water,390,Ashbourne,17UF020,Brassington
17UFGJ,Carsington Water,390,Ashbourne,17UF024,Carsington
17UFGJ,Carsington Water,390,Ashbourne,17UF055,Hognaston
17UFGJ,Carsington Water,390,Ashbourne,17UF057,Hopton
17UFGJ,Carsington Water,390,Ashbourne,17UF061,Ible
17UFGJ,Carsington Water,390,Ashbourne,17UF064,Kniveton
17UFGJ,Carsington Water,391,Bakewell,17UF002,Aldwark
17UFGJ,Carsington Water,391,Bakewell,17UF062,Ivonbrook Grange
17UFGK,Chatsworth,391,Bakewell,,
17UFGL,Clifton and Bradley,390,Ashbourne,,
17UFGM,Darley Dale,391,Bakewell,,
17UFGN,Dovedale and Parwich,390,Ashbourne,,
17UFGP,Doveridge and Sudbury,390,Ashbourne,,
17UFGQ,Hartington and Taddington,390,Ashbourne,17UF050,Hartington Town Quarter
17UFGQ,Hartington and Taddington,391,Bakewell,17UF013,Blackwell in the Peak
17UFGQ,Hartington and Taddington,391,Bakewell,17UF021,Brushfield
17UFGQ,Hartington and Taddington,391,Bakewell,17UF026,Chelmorton
17UFGQ,Hartington and Taddington,391,Bakewell,17UF039,Flagg
17UFGQ,Hartington and Taddington,391,Bakewell,17UF048,Hartington Middle Quarter
17UFGQ,Hartington and Taddington,391,Bakewell,17UF099,Taddington
17UFGR,Hathersage and Eyam,391,Bakewell,,
17UFGS,Hulland,390,Ashbourne,,
17UFGT,Lathkill and Bradford,391,Bakewell,,
17UFGU,Litton and Longstone,391,Bakewell,,
17UFGW,Masson,391,Bakewell,,
17UFGX,Matlock All Saints,391,Bakewell,,
17UFGY,Matlock St Giles,391,Bakewell,,
17UFGZ,Norbury,390,Ashbourne,,
17UFHA,Stanton,391,Bakewell,,
17UFHB,Tideswell,391,Bakewell,,
17UFHC,Winster and South Darley,391,Bakewell,,
17UFHD,Wirksworth,391,Bakewell,,
17UGGC,Abbotsford,396,Erewash,,
17UGGD,Breaston,396,Erewash,,
17UGGE,Cotmanhay,396,Erewash,,
17UGGF,Derby Road East,396,Erewash,,
17UGGG,Derby Road West,396,Erewash,,
17UGGH,Draycott,396,Erewash,,
17UGGJ,Hallam Fields,396,Erewash,,
17UGGK,Ilkeston Central,396,Erewash,,
17UGGL,Ilkeston North,396,Erewash,,
17UGGM,Kirk Hallam,396,Erewash,,
17UGGN,Little Eaton and Breadsall,396,Erewash,,
17UGGP,Little Hallam,396,Erewash,,
17UGGQ,Long Eaton Central,396,Erewash,,
17UGGR,Nottingham Road,396,Erewash,,
17UGGS,Ockbrook And Borrowash,396,Erewash,,
17UGGT,Old Park,396,Erewash,,
17UGGU,Sandiacre North,396,Erewash,,
17UGGW,Sandiacre South,396,Erewash,,
17UGGX,Sawley,396,Erewash,,
17UGGY,Stanley,396,Erewash,,
17UGGZ,West Hallam and Dale Abbey,396,Erewash,,
17UGHA,Wilsthorpe,396,Erewash,,
17UHGC,Barms,395,High Peak,,
17UHGD,Blackbrook,395,High Peak,,
17UHGE,Burbage,395,High Peak,,
17UHGF,Buxton Central,395,High Peak,,
17UHGG,Chapel East,395,High Peak,,
17UHGH,Chapel West,395,High Peak,,
17UHGJ,Corbar,395,High Peak,,
17UHGK,Cote Heath,395,High Peak,,
17UHGL,Dinting,395,High Peak,,
17UHGM,Gamesley,395,High Peak,,
17UHGN,Hadfield North,395,High Peak,,
17UHGP,Hadfield South,395,High Peak,,
17UHGQ,Hayfield,395,High Peak,,
17UHGR,Hope Valley,395,High Peak,,
17UHGS,Howard Town,395,High Peak,,
17UHGT,Limestone Peak,395,High Peak,,
17UHGU,New Mills East,395,High Peak,,
17UHGW,New Mills West,395,High Peak,,
17UHGX,Old Glossop,395,High Peak,,
17UHGY,Padfield,395,High Peak,,
17UHGZ,St John's,395,High Peak,,
17UHHA,Sett,395,High Peak,,
17UHHB,Simmondley,395,High Peak,,
17UHHC,Stone Bench,395,High Peak,,
17UHHD,Temple,395,High Peak,,
17UHHE,Tintwistle,395,High Peak,,
17UHHF,Whaley Bridge,395,High Peak,,
17UHHG,Whitfield,395,High Peak,,
17UJGD,Ashover,393,Chesterfield,,
17UJGE,Barlow and Holmesfield,393,Chesterfield,,
17UJGF,Brampton and Walton,393,Chesterfield,,
17UJGG,Clay Cross North,393,Chesterfield,,
17UJGH,Clay Cross South,393,Chesterfield,,
17UJGJ,Coal Aston,393,Chesterfield,,
17UJGK,Dronfield North,393,Chesterfield,,
17UJGL,Dronfield South,393,Chesterfield,,
17UJGM,Dronfield Woodhouse,393,Chesterfield,,
17UJGN,Eckington North,393,Chesterfield,,
17UJGP,Eckington South,393,Chesterfield,,
17UJGQ,Gosforth Valley,393,Chesterfield,,
17UJGR,Grassmoor,393,Chesterfield,,
17UJGS,Holmewood and Heath,393,Chesterfield,,
17UJGT,Killamarsh East,393,Chesterfield,,
17UJGU,Killamarsh West,393,Chesterfield,,
17UJGW,North Wingfield Central,393,Chesterfield,,
17UJGX,Pilsley and Morton,393,Chesterfield,,
17UJGY,Renishaw,393,Chesterfield,,
17UJGZ,Ridgeway and Marsh Lane,393,Chesterfield,,
17UJHA,Shirland,393,Chesterfield,,
17UJHB,Sutton,393,Chesterfield,,
17UJHC,Tupton,393,Chesterfield,,
17UJHD,Unstone,393,Chesterfield,,
17UJHE,Wingerworth,393,Chesterfield,,
17UKFW,Aston,397,South Derbyshire,,
17UKFX,Church Gresley,397,South Derbyshire,,
17UKFY,Etwall,397,South Derbyshire,,
17UKFZ,Hartshorne and Ticknall,397,South Derbyshire,,
17UKGA,Hatton,397,South Derbyshire,,
17UKGB,Hilton,397,South Derbyshire,,
17UKGC,Linton,397,South Derbyshire,,
17UKGD,Melbourne,397,South Derbyshire,,
17UKGE,Midway,397,South Derbyshire,,
17UKGF,Newhall and Stanton,397,South Derbyshire,,
17UKGG,North West,397,South Derbyshire,,
17UKGH,Repton,397,South Derbyshire,,
17UKGJ,Seales,397,South Derbyshire,,
17UKGK,Stenson,397,South Derbyshire,,
17UKGL,Swadlincote,397,South Derbyshire,,
17UKGM,Willington and Findern,397,South Derbyshire,,
17UKGN,Woodville,397,South Derbyshire,,
18UBGN,Axminster Rural,423,Devon,,
18UBGP,Axminster Town,423,Devon,,
18UBGQ,Beer and Branscombe,423,Devon,,
18UBGR,Broadclyst,423,Devon,,
18UBGS,Budleigh,423,Devon,,
18UBGT,Clyst Valley,423,Devon,,
18UBGU,Coly Valley,423,Devon,,
18UBGW,Dunkeswell,423,Devon,,
18UBGX,Exe Valley,423,Devon,,
18UBGY,Exmouth Brixington,423,Devon,,
18UBGZ,Exmouth Halsdon,423,Devon,,
18UBHA,Exmouth Littleham,423,Devon,,
18UBHB,Exmouth Town,423,Devon,,
18UBHC,Exmouth Withycombe Raleigh,423,Devon,,
18UBHD,Feniton and Buckerell,423,Devon,,
18UBHE,Honiton St Michael's,423,Devon,,
18UBHF,Honiton St Paul's,423,Devon,,
18UBHG,Newbridges,423,Devon,,
18UBHH,Newton Poppleford and Harpford,423,Devon,,
18UBHJ,Otterhead,423,Devon,,
18UBHK,Ottery St Mary Rural,423,Devon,,
18UBHL,Ottery St Mary Town,423,Devon,,
18UBHM,Raleigh,423,Devon,,
18UBHN,Seaton,423,Devon,,
18UBHP,Sidmouth Rural,423,Devon,,
18UBHQ,Sidmouth Sidford,423,Devon,,
18UBHR,Sidmouth Town,423,Devon,,
18UBHS,Tale Vale,423,Devon,,
18UBHT,Trinity,423,Devon,,
18UBHU,Whimple,423,Devon,,
18UBHW,Woodbury and Lympstone,423,Devon,,
18UBHX,Yarty,423,Devon,,
18UCFU,Alphington,423,Devon,,
18UCFW,Cowick,423,Devon,,
18UCFX,Duryard,423,Devon,,
18UCFY,Exwick,423,Devon,,
18UCFZ,Heavitree,423,Devon,,
18UCGA,Mincinglake,423,Devon,,
18UCGB,Newtown,423,Devon,,
18UCGC,Pennsylvania,423,Devon,,
18UCGD,Pinhoe,423,Devon,,
18UCGE,Polsloe,423,Devon,,
18UCGF,Priory,423,Devon,,
18UCGG,St David's,423,Devon,,
18UCGH,St James,423,Devon,,
18UCGJ,St Leonard's,423,Devon,,
18UCGK,St Loyes,423,Devon,,
18UCGL,St Thomas,423,Devon,,
18UCGM,Topsham,423,Devon,,
18UCGN,Whipton & Barton,423,Devon,,
18UDGF,Boniface,423,Devon,,
18UDGG,Bradninch,423,Devon,,
18UDGH,Cadbury,423,Devon,,
18UDGJ,Canonsleigh,423,Devon,,
18UDGK,Castle,423,Devon,,
18UDGL,Clare and Shuttern,423,Devon,,
18UDGM,Cranmore,423,Devon,,
18UDGN,Cullompton North,423,Devon,,
18UDGP,Cullompton Outer,423,Devon,,
18UDGQ,Cullompton South,423,Devon,,
18UDGR,Halberton,423,Devon,,
18UDGS,Lawrence,423,Devon,,
18UDGT,Lower Culm,423,Devon,,
18UDGU,Lowman,423,Devon,,
18UDGW,Newbrooke,423,Devon,,
18UDGX,Sandford and Creedy,423,Devon,,
18UDGY,Silverton,423,Devon,,
18UDGZ,Taw,423,Devon,,
